OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 705, 'subsample': 0.7859688510566019}) - -12.834202474536317
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.04908912544183378, 'max_depth': 10, 'n_estimators': 255, 'subsample': 1.0}) - -13.040874155483513
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.016656274926136704, 'max_depth': 10, 'n_estimators': 1930, 'subsample': 0.6}) - -12.900823334296348
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.060215021542337495, 'max_depth': 10, 'n_estimators': 1325, 'subsample': 0.6}) - -13.175251763318036
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.08733262564337459, 'max_depth': 10, 'n_estimators': 4024, 'subsample': 1.0}) - -13.129641600365918
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.013064571589864016, 'max_depth': 8, 'n_estimators': 380, 'subsample': 0.6}) - -12.806634989667387
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1601, 'subsample': 0.6}) - -12.847013969780672
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.038214684912261286, 'max_depth': 10, 'n_estimators': 2279, 'subsample': 1.0}) - -13.05392913448137
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.05647843044554835, 'max_depth': 10, 'n_estimators': 3842, 'subsample': 0.6}) - -13.197187371296925
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01324084097165205, 'max_depth': 7, 'n_estimators': 3863, 'subsample': 0.6}) - -12.876087061251704
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.11476885999912508, 'max_depth': 3, 'n_estimators': 1337, 'subsample': 1.0}) - -13.55473289721721
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.015966685551784116, 'max_depth': 10, 'n_estimators': 4438, 'subsample': 0.6}) - -12.999295870994175
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.10512238239538756, 'max_depth': 10, 'n_estimators': 1251, 'subsample': 1.0}) - -13.263037426563486
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 385, 'subsample': 0.6}) - -12.829381221611905
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 774, 'subsample': 0.7638830060656058}) - -12.91949125158699
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 1530, 'subsample': 0.6}) - -13.716705328748422
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.029616181447949565, 'max_depth': 10, 'n_estimators': 1563, 'subsample': 1.0}) - -12.949090616005938
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01607327352080759, 'max_depth': 7, 'n_estimators': 355, 'subsample': 0.6}) - -12.839225943953556
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.01723945907763746, 'max_depth': 10, 'n_estimators': 4800, 'subsample': 0.6}) - -12.888579995001464
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.014838509875953837, 'max_depth': 10, 'n_estimators': 1598, 'subsample': 0.7910017965407564}) - -12.948094085002904
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 2452, 'subsample': 1.0}) - -13.263330293556981
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.04698715044968783, 'max_depth': 10, 'n_estimators': 4595, 'subsample': 1.0}) - -13.351533536293974
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.018083229513695058, 'max_depth': 8, 'n_estimators': 4663, 'subsample': 0.6}) - -12.892824160242352
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.016144616452256896, 'max_depth': 7, 'n_estimators': 950, 'subsample': 0.6}) - -12.82501365167991
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 2962, 'subsample': 1.0}) - -13.263330293556981
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 757, 'subsample': 0.6}) - -12.803317237638433
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.1079795903071237, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}) - -13.257688560220279
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 434, 'subsample': 0.6}) - -12.824490516781319
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 475, 'subsample': 1.0}) - -13.263330293556981
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.04382594570405632, 'max_depth': 10, 'n_estimators': 2776, 'subsample': 1.0}) - -13.031391336486342
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 3223, 'subsample': 0.7235824902210453}) - -12.9053717392024
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.013519055974174384, 'max_depth': 10, 'n_estimators': 389, 'subsample': 0.6}) - -12.899578450848878
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 522, 'subsample': 1.0}) - -13.784332677581876
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.0129799128891602, 'max_depth': 6, 'n_estimators': 820, 'subsample': 0.6}) - -12.877244687607597
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1442, 'subsample': 0.6}) - -12.832043836001583
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 2550, 'subsample': 0.6}) - -12.841331891943256
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1639, 'subsample': 0.6}) - -12.822576767876928
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 2296, 'subsample': 0.6}) - -12.831855542638284
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 592, 'subsample': 0.6}) - -12.85999083297942
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.016812506540493426, 'max_depth': 8, 'n_estimators': 1039, 'subsample': 0.6}) - -12.825957156750727
OrderedDict({'colsample_bytree': 0.6224201599406298, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 4588, 'subsample': 1.0}) - -13.65104169883853
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.04008585715966348, 'max_depth': 10, 'n_estimators': 4814, 'subsample': 0.6}) - -12.873927515703182
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.04559070244249937, 'max_depth': 7, 'n_estimators': 4724, 'subsample': 0.6}) - -13.06335638727349
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.0839907603678075, 'max_depth': 9, 'n_estimators': 4170, 'subsample': 0.6}) - -13.048417036570456
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 2152, 'subsample': 0.6}) - -12.838524261727674
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1546, 'subsample': 0.6}) - -12.823008624849312
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 2136, 'subsample': 1.0}) - -12.933913231083448
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.027504215449280407, 'max_depth': 7, 'n_estimators': 354, 'subsample': 1.0}) - -13.053392444629342
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01644993729936189, 'max_depth': 10, 'n_estimators': 3170, 'subsample': 0.6}) - -12.910906602108117
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 2415, 'subsample': 0.6}) - -12.834788464023674
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.013313482491174942, 'max_depth': 7, 'n_estimators': 1718, 'subsample': 0.6}) - -12.899289386539945
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.013529131490830348, 'max_depth': 7, 'n_estimators': 2228, 'subsample': 0.6}) - -12.904509208485496
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.08073271309671186, 'max_depth': 10, 'n_estimators': 4987, 'subsample': 1.0}) - -13.350009962795799
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 4734, 'subsample': 0.6}) - -12.84040855996634
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 4831, 'subsample': 0.6}) - -12.834259060743301
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01965816704070453, 'max_depth': 8, 'n_estimators': 1163, 'subsample': 0.6}) - -12.943220402532479
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.012744606578608523, 'max_depth': 3, 'n_estimators': 4331, 'subsample': 1.0}) - -13.408009626209298
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 4758, 'subsample': 0.6}) - -12.978616188246141
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.024034860860962126, 'max_depth': 10, 'n_estimators': 4810, 'subsample': 0.6}) - -12.902291956377459
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 2685, 'subsample': 1.0}) - -13.786997061650544
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 4872, 'subsample': 0.6}) - -12.84786560363207
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01308039244680089, 'max_depth': 8, 'n_estimators': 4576, 'subsample': 0.6}) - -12.864960670502432
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1330, 'subsample': 0.6}) - -12.97215985548877
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 2028, 'subsample': 0.6}) - -12.849689856145735
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.015195250792430644, 'max_depth': 9, 'n_estimators': 985, 'subsample': 0.6}) - -12.935806185373218
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.017755428314109516, 'max_depth': 9, 'n_estimators': 4165, 'subsample': 0.7736613587777863}) - -12.926694121520896
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.020399686543336217, 'max_depth': 7, 'n_estimators': 981, 'subsample': 0.6}) - -12.92407504471475
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 440, 'subsample': 0.6}) - -12.82128488873381
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.07324752515798813, 'max_depth': 10, 'n_estimators': 4836, 'subsample': 0.6}) - -13.101001350393457
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 436, 'subsample': 0.6}) - -12.880305208476424
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.011626955521925135, 'max_depth': 8, 'n_estimators': 3388, 'subsample': 0.6}) - -12.892231321811286
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.013307729181598062, 'max_depth': 7, 'n_estimators': 403, 'subsample': 0.6}) - -12.829517737817412
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.07672484824330708, 'max_depth': 10, 'n_estimators': 2376, 'subsample': 0.6}) - -13.193747223269048
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.04027942841954032, 'max_depth': 4, 'n_estimators': 2122, 'subsample': 1.0}) - -13.21982701608336
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 3894, 'subsample': 0.6}) - -12.841293238984282
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.09913504499356705, 'max_depth': 10, 'n_estimators': 3311, 'subsample': 1.0}) - -13.316127719894771
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 709, 'subsample': 0.6}) - -12.80498076717742
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.060904525049000006, 'max_depth': 7, 'n_estimators': 4159, 'subsample': 0.9218773422375303}) - -13.121053212952358
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1225, 'subsample': 1.0}) - -12.94374253345649
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 2151, 'subsample': 0.7932696721721152}) - -12.926894964004129
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1538, 'subsample': 0.6}) - -12.833229795576216
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 2039, 'subsample': 1.0}) - -13.263330293556981
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.012761618388937291, 'max_depth': 9, 'n_estimators': 3947, 'subsample': 0.6}) - -12.897237981301071
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 659, 'subsample': 0.7104815635409807}) - -12.880476632504848
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1898, 'subsample': 1.0}) - -13.194648726617189
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.029467588686849167, 'max_depth': 7, 'n_estimators': 276, 'subsample': 0.6}) - -12.938745320309977
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.035078980029911354, 'max_depth': 10, 'n_estimators': 702, 'subsample': 0.6}) - -13.032832274800143
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 2382, 'subsample': 1.0}) - -12.936114359472151
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 3198, 'subsample': 1.0}) - -13.193006565798317
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.0640286917220088, 'max_depth': 6, 'n_estimators': 3593, 'subsample': 1.0}) - -13.018584793631314
OrderedDict({'colsample_bytree': 0.6073490370562663, 'learning_rate': 0.07372214660951049, 'max_depth': 5, 'n_estimators': 183, 'subsample': 1.0}) - -13.246882490522054
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1865, 'subsample': 0.6}) - -12.849091393332515
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.6}) - -13.471954762508009
OrderedDict({'colsample_bytree': 0.7621083990906992, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 3775, 'subsample': 0.6}) - -12.885411048892285
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 2525, 'subsample': 0.6}) - -12.850556789245104
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 2738, 'subsample': 0.6}) - -13.716705328748422
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.012948278780704666, 'max_depth': 7, 'n_estimators': 412, 'subsample': 0.7034803317433354}) - -12.883936565658482
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 2451, 'subsample': 0.7425669392802221}) - -12.9157493484772
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.09760158021272512, 'max_depth': 10, 'n_estimators': 2737, 'subsample': 1.0}) - -13.329351454366924
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.016551265015733365, 'max_depth': 8, 'n_estimators': 3341, 'subsample': 0.7683391084044934}) - -12.992419282286798
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.04312707177796404, 'max_depth': 6, 'n_estimators': 2784, 'subsample': 0.6}) - -13.110732519116976
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.02000181157444971, 'max_depth': 8, 'n_estimators': 4238, 'subsample': 0.6}) - -12.90505629685548
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 2049, 'subsample': 0.6}) - -12.830788314422557
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 5000, 'subsample': 1.0}) - -13.743666934381247
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 741, 'subsample': 0.6}) - -12.877676788286337
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.06152131301426629, 'max_depth': 5, 'n_estimators': 2467, 'subsample': 1.0}) - -13.078486384517536
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.0152770795074666, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 0.6}) - -12.926980050451728
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1346, 'subsample': 0.6}) - -12.825525777787092
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 2636, 'subsample': 0.6}) - -12.835871589466942
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.014219556755788253, 'max_depth': 7, 'n_estimators': 1433, 'subsample': 0.6}) - -12.88698393150786
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.014890849817153159, 'max_depth': 10, 'n_estimators': 4673, 'subsample': 0.6}) - -12.934057247011902
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.013179556965019903, 'max_depth': 8, 'n_estimators': 4896, 'subsample': 0.6}) - -12.86594807169459
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.014478473499455403, 'max_depth': 6, 'n_estimators': 666, 'subsample': 0.6}) - -12.8315107677844
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01675572119197379, 'max_depth': 7, 'n_estimators': 550, 'subsample': 0.6}) - -12.780233929998849
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.020199002753377597, 'max_depth': 7, 'n_estimators': 545, 'subsample': 0.6}) - -12.868976029967012
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.016160365354614493, 'max_depth': 10, 'n_estimators': 557, 'subsample': 0.6}) - -12.89581223488635
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.0143599206710597, 'max_depth': 7, 'n_estimators': 440, 'subsample': 0.6}) - -12.825670440901897
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.013579760231530732, 'max_depth': 6, 'n_estimators': 578, 'subsample': 0.6}) - -12.86228947933925
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.027235448958851452, 'max_depth': 9, 'n_estimators': 1586, 'subsample': 0.6}) - -12.951246421963926
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.039037515133790036, 'max_depth': 6, 'n_estimators': 1043, 'subsample': 0.6}) - -13.113531325416034
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 4478, 'subsample': 0.6}) - -12.837154816229944
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.05006730738332287, 'max_depth': 10, 'n_estimators': 3029, 'subsample': 1.0}) - -13.100516161469532
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.015940530679182368, 'max_depth': 9, 'n_estimators': 2994, 'subsample': 0.6}) - -12.900161064829035
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.061802538689745896, 'max_depth': 8, 'n_estimators': 1456, 'subsample': 1.0}) - -13.109530916268664
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.019618898366896866, 'max_depth': 6, 'n_estimators': 2350, 'subsample': 1.0}) - -13.012049403725637
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.042023151612769614, 'max_depth': 3, 'n_estimators': 2374, 'subsample': 0.6}) - -13.537511901379023
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.11416273141073735, 'max_depth': 8, 'n_estimators': 2283, 'subsample': 1.0}) - -13.331553861913282
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02765595668447856, 'max_depth': 10, 'n_estimators': 2043, 'subsample': 0.6}) - -12.922143444261229
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.03269653658508628, 'max_depth': 6, 'n_estimators': 2690, 'subsample': 1.0}) - -12.98536277352348
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.03647671655944023, 'max_depth': 10, 'n_estimators': 2540, 'subsample': 1.0}) - -13.059496009226809
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.07265948697171738, 'max_depth': 10, 'n_estimators': 482, 'subsample': 0.6}) - -13.138720936333906
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.014427388168546426, 'max_depth': 8, 'n_estimators': 2071, 'subsample': 0.6}) - -12.923817678368746
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.09073303860654472, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6}) - -13.338252973642435
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02959436929119133, 'max_depth': 6, 'n_estimators': 2924, 'subsample': 1.0}) - -13.035118852360734
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 2556, 'subsample': 1.0}) - -13.269377185983993
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.027680503055165447, 'max_depth': 7, 'n_estimators': 4482, 'subsample': 0.6}) - -12.930410423356914
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02952757923184077, 'max_depth': 10, 'n_estimators': 2048, 'subsample': 1.0}) - -12.96281640917429
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 2106, 'subsample': 0.6}) - -13.018541472167092
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.018254881420940786, 'max_depth': 7, 'n_estimators': 709, 'subsample': 0.6}) - -12.909299393871786
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 1887, 'subsample': 1.0}) - -13.786997285072772
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.10951536919089577, 'max_depth': 4, 'n_estimators': 3949, 'subsample': 1.0}) - -13.384578228707591
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 2300, 'subsample': 0.6}) - -12.84906005573507
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.038663783020885786, 'max_depth': 5, 'n_estimators': 3481, 'subsample': 1.0}) - -13.05533394219151
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.022996161211789712, 'max_depth': 7, 'n_estimators': 1876, 'subsample': 0.6}) - -13.013425323570681
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 875, 'subsample': 0.6}) - -12.806638724680909
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 927, 'subsample': 0.6}) - -12.948276123793567
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.016834607004246594, 'max_depth': 7, 'n_estimators': 393, 'subsample': 0.6}) - -12.875490684634247
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 676, 'subsample': 0.6}) - -13.722303213186677
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 872, 'subsample': 0.6}) - -12.806788313035394
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 2328, 'subsample': 0.6}) - -12.949189031868073
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.03016406165416755, 'max_depth': 10, 'n_estimators': 4912, 'subsample': 0.6}) - -13.004824128459457
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 4802, 'subsample': 1.0}) - -13.405650287490706
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 3534, 'subsample': 0.6}) - -12.837813235039988
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02714083775242132, 'max_depth': 7, 'n_estimators': 456, 'subsample': 0.6}) - -12.911569173658217
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 765, 'subsample': 1.0}) - -12.902608921166623
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 989, 'subsample': 1.0}) - -12.944130100262743
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.035057381095248065, 'max_depth': 8, 'n_estimators': 4302, 'subsample': 0.6}) - -12.972248148843951
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1709, 'subsample': 0.6}) - -12.823306460509428
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 3620, 'subsample': 1.0}) - -13.263330293556981
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1303, 'subsample': 0.6}) - -12.817489494086288
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 3815, 'subsample': 0.6}) - -12.849587446286188
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 5000, 'subsample': 1.0}) - -13.397105041237563
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 3181, 'subsample': 0.6}) - -12.851297828415005
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1618, 'subsample': 0.6}) - -12.831995991668574
OrderedDict({'colsample_bytree': 0.6019071131960467, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 246, 'subsample': 1.0}) - -13.263330293556981
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 4168, 'subsample': 1.0}) - -13.405650287490706
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.0221227361384456, 'max_depth': 10, 'n_estimators': 1388, 'subsample': 0.6}) - -12.907645114895555
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 2204, 'subsample': 0.6}) - -13.716705328748422
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.018091087467427, 'max_depth': 10, 'n_estimators': 1383, 'subsample': 1.0}) - -12.966578321074191
OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 1344, 'subsample': 0.6}) - -12.941321585496656
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 1658, 'subsample': 0.6}) - -12.848220864826297
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 488, 'subsample': 0.6}) - -13.039166007186427
OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 4841, 'subsample': 0.6}) - -13.190549967724412
