OrderedDict({'C': 6.6814627286872685, 'epsilon': 1.0, 'gamma': 0.05219805944271053, 'kernel': 'linear'}) - -14.667468064379847
OrderedDict({'C': 0.023332218089713586, 'epsilon': 1.0, 'gamma': 0.8388012838378514, 'kernel': 'linear'}) - -16.282998558120287
OrderedDict({'C': 0.03905791114454047, 'epsilon': 1.0, 'gamma': 0.776554081411615, 'kernel': 'linear'}) - -16.08182321313062
OrderedDict({'C': 0.024488601065704954, 'epsilon': 1.0, 'gamma': 0.8377735340878981, 'kernel': 'linear'}) - -16.25846585418264
OrderedDict({'C': 0.05578061141573255, 'epsilon': 1.0, 'gamma': 0.6819483737414291, 'kernel': 'linear'}) - -15.964841025185697
OrderedDict({'C': 0.02361578870067755, 'epsilon': 1.0, 'gamma': 0.8388420890055909, 'kernel': 'linear'}) - -16.275798388491534
OrderedDict({'C': 0.03501550500788856, 'epsilon': 1.0, 'gamma': 0.8245498639702411, 'kernel': 'linear'}) - -16.120002696118668
OrderedDict({'C': 0.0771386949405661, 'epsilon': 1.0, 'gamma': 0.6197275200572339, 'kernel': 'linear'}) - -15.84131286510222
OrderedDict({'C': 0.0592152578588336, 'epsilon': 1.0, 'gamma': 0.6623111801468827, 'kernel': 'linear'}) - -15.940679409723938
OrderedDict({'C': 100.0, 'epsilon': 0.4643584878966854, 'gamma': 0.041948230347546134, 'kernel': 'linear'}) - -14.622082382522649
OrderedDict({'C': 0.02351114168528064, 'epsilon': 1.0, 'gamma': 0.8398878031647008, 'kernel': 'linear'}) - -16.27817587257038
OrderedDict({'C': 0.02324603223958356, 'epsilon': 1.0, 'gamma': 0.8402481734656145, 'kernel': 'linear'}) - -16.28519647448083
OrderedDict({'C': 0.023346706079447655, 'epsilon': 1.0, 'gamma': 0.8401165433479588, 'kernel': 'linear'}) - -16.28259810339589
OrderedDict({'C': 0.02462976289432866, 'epsilon': 1.0, 'gamma': 0.9247390535008227, 'kernel': 'linear'}) - -16.256937791528124
OrderedDict({'C': 0.020795908420400813, 'epsilon': 1.0, 'gamma': 0.8440717462297062, 'kernel': 'linear'}) - -16.334325577863602
OrderedDict({'C': 0.04887194152935013, 'epsilon': 1.0, 'gamma': 0.7453216112174781, 'kernel': 'linear'}) - -16.00732064972804
OrderedDict({'C': 0.11521526738479354, 'epsilon': 1.0, 'gamma': 0.5374761181085362, 'kernel': 'linear'}) - -15.69032038869334
OrderedDict({'C': 0.022224863820375584, 'epsilon': 1.0, 'gamma': 0.8422584540772183, 'kernel': 'linear'}) - -16.302546716782338
OrderedDict({'C': 0.04530501975344671, 'epsilon': 1.0, 'gamma': 0.7237283057949172, 'kernel': 'linear'}) - -16.033499296794933
OrderedDict({'C': 0.04914062384808584, 'epsilon': 1.0, 'gamma': 0.6895409023782014, 'kernel': 'linear'}) - -16.005012323528803
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.0254213244185062, 'kernel': 'linear'}) - -14.61832558779144
OrderedDict({'C': 100.0, 'epsilon': 0.9843944893712434, 'gamma': 0.028138291170677593, 'kernel': 'poly'}) - -15.595882431687011
OrderedDict({'C': 100.0, 'epsilon': 0.9958561210071176, 'gamma': 0.022108201849367296, 'kernel': 'linear'}) - -14.61868560317961
OrderedDict({'C': 10.89697131757625, 'epsilon': 1.0, 'gamma': 0.04585004942556655, 'kernel': 'linear'}) - -14.665909867566437
OrderedDict({'C': 100.0, 'epsilon': 0.9326507070623883, 'gamma': 0.039172247673701026, 'kernel': 'linear'}) - -14.620176439756534
OrderedDict({'C': 100.0, 'epsilon': 0.9691424027879116, 'gamma': 0.03357665274145235, 'kernel': 'poly'}) - -15.43799366688896
OrderedDict({'C': 0.036234594014093346, 'epsilon': 1.0, 'gamma': 0.5829945947386875, 'kernel': 'linear'}) - -16.105572350682046
OrderedDict({'C': 0.022588771177213855, 'epsilon': 1.0, 'gamma': 0.840566033308832, 'kernel': 'linear'}) - -16.298102844400074
OrderedDict({'C': 0.0635541053571099, 'epsilon': 1.0, 'gamma': 0.6325603985418539, 'kernel': 'linear'}) - -15.908900659715744
OrderedDict({'C': 0.06326196834176925, 'epsilon': 1.0, 'gamma': 0.6328820831629952, 'kernel': 'linear'}) - -15.911053151874171
OrderedDict({'C': 0.02397167098614027, 'epsilon': 1.0, 'gamma': 0.8381655961777925, 'kernel': 'linear'}) - -16.26966894987053
OrderedDict({'C': 0.024106249703134432, 'epsilon': 1.0, 'gamma': 0.8384783414232961, 'kernel': 'linear'}) - -16.266877970000685
OrderedDict({'C': 0.02406887801711614, 'epsilon': 1.0, 'gamma': 0.8385260337075474, 'kernel': 'linear'}) - -16.26764267600621
OrderedDict({'C': 0.0173869473790488, 'epsilon': 1.0, 'gamma': 0.8895914977792481, 'kernel': 'linear'}) - -16.430755792402103
OrderedDict({'C': 0.024306894411680463, 'epsilon': 1.0, 'gamma': 0.8381086566898502, 'kernel': 'linear'}) - -16.261621330275755
OrderedDict({'C': 0.08368532893930566, 'epsilon': 1.0, 'gamma': 0.5124497100688634, 'kernel': 'linear'}) - -15.799977469750377
OrderedDict({'C': 100.0, 'epsilon': 0.5675077800490793, 'gamma': 0.048192673818510466, 'kernel': 'poly'}) - -15.114071711982357
OrderedDict({'C': 0.05391915230152755, 'epsilon': 1.0, 'gamma': 0.6589157234733676, 'kernel': 'linear'}) - -15.976776249260396
OrderedDict({'C': 11.7407298929018, 'epsilon': 0.9999759382337672, 'gamma': 0.03807179238037199, 'kernel': 'linear'}) - -14.65833955598637
OrderedDict({'C': 0.049539451721502564, 'epsilon': 1.0, 'gamma': 0.6622337990046913, 'kernel': 'linear'}) - -16.00152977834823
OrderedDict({'C': 0.05453881435180673, 'epsilon': 1.0, 'gamma': 0.6617882459213379, 'kernel': 'linear'}) - -15.974065341616262
OrderedDict({'C': 0.021576849535567166, 'epsilon': 1.0, 'gamma': 0.8449008228864272, 'kernel': 'linear'}) - -16.31592383600148
OrderedDict({'C': 0.02143339306939925, 'epsilon': 1.0, 'gamma': 0.8451403454824112, 'kernel': 'linear'}) - -16.31876893958828
OrderedDict({'C': 0.021278694114298072, 'epsilon': 1.0, 'gamma': 0.8454312911056392, 'kernel': 'linear'}) - -16.323427155699104
OrderedDict({'C': 0.021306157389523378, 'epsilon': 1.0, 'gamma': 0.8453130700228919, 'kernel': 'linear'}) - -16.322555750413585
OrderedDict({'C': 0.02628100361701849, 'epsilon': 1.0, 'gamma': 0.9552081022052137, 'kernel': 'linear'}) - -16.23540891157657
OrderedDict({'C': 0.030260238470372614, 'epsilon': 1.0, 'gamma': 0.755152250227432, 'kernel': 'linear'}) - -16.182075354203207
OrderedDict({'C': 0.02152739909758956, 'epsilon': 1.0, 'gamma': 0.8453850341993198, 'kernel': 'linear'}) - -16.316743202040023
OrderedDict({'C': 0.048179555054723676, 'epsilon': 1.0, 'gamma': 0.6655843491944281, 'kernel': 'linear'}) - -16.01300766881022
OrderedDict({'C': 0.047749678777918074, 'epsilon': 1.0, 'gamma': 0.6729713685265354, 'kernel': 'linear'}) - -16.01549612296425
OrderedDict({'C': 0.021229701663436153, 'epsilon': 1.0, 'gamma': 0.8461058012071733, 'kernel': 'linear'}) - -16.324674224623443
OrderedDict({'C': 0.02123444023907972, 'epsilon': 1.0, 'gamma': 0.8461114470660711, 'kernel': 'linear'}) - -16.324542328348176
OrderedDict({'C': 0.021264981790605004, 'epsilon': 1.0, 'gamma': 0.8460332480857522, 'kernel': 'linear'}) - -16.323783860809318
OrderedDict({'C': 31.671436037317385, 'epsilon': 1.0, 'gamma': 0.09155897723891589, 'kernel': 'linear'}) - -14.634202062867297
OrderedDict({'C': 0.019851345166481772, 'epsilon': 1.0, 'gamma': 0.8493275167401877, 'kernel': 'linear'}) - -16.360129647870856
OrderedDict({'C': 0.019669679105413694, 'epsilon': 1.0, 'gamma': 0.8496998114946215, 'kernel': 'linear'}) - -16.36394267865746
OrderedDict({'C': 0.04179057383687276, 'epsilon': 1.0, 'gamma': 0.6831540311504207, 'kernel': 'linear'}) - -16.060645961199004
OrderedDict({'C': 0.018607257642665187, 'epsilon': 1.0, 'gamma': 0.8520465270668458, 'kernel': 'linear'}) - -16.395871023356424
OrderedDict({'C': 0.017123770673185986, 'epsilon': 1.0, 'gamma': 0.8549393654658495, 'kernel': 'linear'}) - -16.437669989924554
OrderedDict({'C': 0.017517308625250645, 'epsilon': 1.0, 'gamma': 0.8542667417580605, 'kernel': 'linear'}) - -16.42725629769931
OrderedDict({'C': 0.01686933496724874, 'epsilon': 1.0, 'gamma': 0.8554956995774169, 'kernel': 'linear'}) - -16.44603213635153
OrderedDict({'C': 0.017337184920946703, 'epsilon': 1.0, 'gamma': 0.8545926630876628, 'kernel': 'linear'}) - -16.43244451098956
OrderedDict({'C': 0.01709582026188865, 'epsilon': 1.0, 'gamma': 0.8550525017294535, 'kernel': 'linear'}) - -16.438631948263037
OrderedDict({'C': 0.017286481798809372, 'epsilon': 1.0, 'gamma': 0.8547016262896581, 'kernel': 'linear'}) - -16.433876859635774
OrderedDict({'C': 0.01, 'epsilon': 1.0, 'gamma': 0.46662959862742454, 'kernel': 'poly'}) - -15.86442859009253
OrderedDict({'C': 17.339366216806326, 'epsilon': 0.001, 'gamma': 0.1218897654535615, 'kernel': 'rbf'}) - -14.375356161123
OrderedDict({'C': 0.4029042150167184, 'epsilon': 1.0, 'gamma': 0.01, 'kernel': 'linear'}) - -15.243120002030764
OrderedDict({'C': 10.63652826909851, 'epsilon': 0.001, 'gamma': 0.06976405151011, 'kernel': 'rbf'}) - -14.56201717260779
OrderedDict({'C': 23.429225401420062, 'epsilon': 0.001, 'gamma': 0.016990264258349822, 'kernel': 'rbf'}) - -14.824602884508028
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.049695843742708, 'kernel': 'rbf'}) - -14.174840496646274
OrderedDict({'C': 13.957642966588686, 'epsilon': 1.0, 'gamma': 0.2417702088065081, 'kernel': 'rbf'}) - -14.482546722609701
OrderedDict({'C': 30.920936199514234, 'epsilon': 1.0, 'gamma': 0.07131467078779591, 'kernel': 'rbf'}) - -14.342148125326167
OrderedDict({'C': 0.15278451478840974, 'epsilon': 1.0, 'gamma': 0.028515167796686558, 'kernel': 'linear'}) - -15.586134798734395
OrderedDict({'C': 19.381352955055405, 'epsilon': 0.001, 'gamma': 0.4170150133191833, 'kernel': 'rbf'}) - -14.704975290431474
OrderedDict({'C': 3.6343136742521827, 'epsilon': 1.0, 'gamma': 0.4745741540634614, 'kernel': 'rbf'}) - -14.98882345825331
OrderedDict({'C': 6.337738338990028, 'epsilon': 0.001, 'gamma': 1.2055232145518684, 'kernel': 'linear'}) - -14.690095209813773
OrderedDict({'C': 100.0, 'epsilon': 0.7130538942553338, 'gamma': 0.045767953537822224, 'kernel': 'poly'}) - -15.162543024367952
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.020866508245796767, 'kernel': 'poly'}) - -15.897698127394875
OrderedDict({'C': 100.0, 'epsilon': 0.9745896955740654, 'gamma': 0.02641535566571934, 'kernel': 'linear'}) - -14.618332972361458
OrderedDict({'C': 100.0, 'epsilon': 0.07783066234250897, 'gamma': 0.03450521083900623, 'kernel': 'poly'}) - -15.432321297382623
OrderedDict({'C': 100.0, 'epsilon': 0.013351529238292782, 'gamma': 0.034360043500811614, 'kernel': 'poly'}) - -15.43315890310248
OrderedDict({'C': 100.0, 'epsilon': 0.9214672181072394, 'gamma': 0.05407589371744465, 'kernel': 'linear'}) - -14.619724742493242
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.04415050502550255, 'kernel': 'poly'}) - -15.211771043827692
OrderedDict({'C': 100.0, 'epsilon': 0.0899631977793912, 'gamma': 0.0342191472435408, 'kernel': 'poly'}) - -15.437482254877017
OrderedDict({'C': 0.02097647593845715, 'epsilon': 0.10063199164545975, 'gamma': 0.7975052652518074, 'kernel': 'linear'}) - -16.32602227126905
OrderedDict({'C': 100.0, 'epsilon': 0.031505828035839865, 'gamma': 0.036447364305843055, 'kernel': 'poly'}) - -15.387744749753551
OrderedDict({'C': 100.0, 'epsilon': 0.02207392538207981, 'gamma': 0.03423852510626268, 'kernel': 'poly'}) - -15.435518560938382
OrderedDict({'C': 100.0, 'epsilon': 0.15282673064285987, 'gamma': 0.025681044950498905, 'kernel': 'linear'}) - -14.651537623907876
OrderedDict({'C': 100.0, 'epsilon': 0.4983672030805974, 'gamma': 0.04421913105096389, 'kernel': 'poly'}) - -15.193908400732345
OrderedDict({'C': 100.0, 'epsilon': 0.1106315500194988, 'gamma': 0.03454327704671509, 'kernel': 'poly'}) - -15.431715446291975
OrderedDict({'C': 100.0, 'epsilon': 0.6939058155192829, 'gamma': 0.04163179401755228, 'kernel': 'linear'}) - -14.609982866652114
OrderedDict({'C': 100.0, 'epsilon': 0.92910264472482, 'gamma': 0.038060215353701916, 'kernel': 'poly'}) - -15.345258739003398
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.03342300459261737, 'kernel': 'poly'}) - -15.451834263632003
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.03530741518906916, 'kernel': 'rbf'}) - -14.309734604204863
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.033075954367226476, 'kernel': 'poly'}) - -15.457855849492578
OrderedDict({'C': 100.0, 'epsilon': 0.010385355259236641, 'gamma': 0.024358712563831125, 'kernel': 'poly'}) - -15.705678237359479
OrderedDict({'C': 100.0, 'epsilon': 0.9075469916662176, 'gamma': 0.05401202543842559, 'kernel': 'linear'}) - -14.618762237732511
OrderedDict({'C': 100.0, 'epsilon': 0.08083675102029912, 'gamma': 0.03827579163825622, 'kernel': 'poly'}) - -15.340773866534999
OrderedDict({'C': 100.0, 'epsilon': 0.9393087440023484, 'gamma': 0.053647257687171, 'kernel': 'linear'}) - -14.620179075717934
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.024757327666529567, 'kernel': 'poly'}) - -15.67833031039469
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.052933928382754424, 'kernel': 'rbf'}) - -14.165693280834114
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.03315973118359085, 'kernel': 'poly'}) - -15.45647873685534
OrderedDict({'C': 100.0, 'epsilon': 0.5994774319876612, 'gamma': 0.04189007190278252, 'kernel': 'poly'}) - -15.246285358977635
OrderedDict({'C': 100.0, 'epsilon': 0.0034030412816701276, 'gamma': 0.038770476225211827, 'kernel': 'poly'}) - -15.327306651991558
OrderedDict({'C': 100.0, 'epsilon': 0.3078091277660165, 'gamma': 0.04593938332400256, 'kernel': 'poly'}) - -15.157906743874452
OrderedDict({'C': 100.0, 'epsilon': 0.09623677644975255, 'gamma': 0.039804138562092535, 'kernel': 'poly'}) - -15.307193259052303
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.0371379833379749, 'kernel': 'poly'}) - -15.36822246185929
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.04425450477872904, 'kernel': 'poly'}) - -15.20953777690688
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.03882432163864062, 'kernel': 'poly'}) - -15.326187952405402
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.03877926412793468, 'kernel': 'poly'}) - -15.327079913252138
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.03882466747689303, 'kernel': 'poly'}) - -15.326177695369784
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.03662713282021207, 'kernel': 'poly'}) - -15.381905413117797
OrderedDict({'C': 100.0, 'epsilon': 0.0012897450146089878, 'gamma': 0.03917688984701739, 'kernel': 'poly'}) - -15.318737917140727
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.02873159738127453, 'kernel': 'poly'}) - -15.581273352867305
OrderedDict({'C': 0.035392022657333454, 'epsilon': 0.18032932141000876, 'gamma': 0.7031132141401902, 'kernel': 'linear'}) - -16.118883148218664
OrderedDict({'C': 100.0, 'epsilon': 0.5044492278744706, 'gamma': 0.05226406490409538, 'kernel': 'poly'}) - -15.047173709370162
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.038966869603844885, 'kernel': 'linear'}) - -14.670768705239135
OrderedDict({'C': 0.02775399190351574, 'epsilon': 1.0, 'gamma': 0.8500417449776201, 'kernel': 'linear'}) - -16.215097042062336
OrderedDict({'C': 0.027975805953600042, 'epsilon': 1.0, 'gamma': 0.8494916870654303, 'kernel': 'linear'}) - -16.213557645770933
OrderedDict({'C': 100.0, 'epsilon': 0.029667787693285118, 'gamma': 0.04722397810477215, 'kernel': 'poly'}) - -15.141285612474736
OrderedDict({'C': 99.90883455944387, 'epsilon': 0.7321738960929463, 'gamma': 0.03771630183879217, 'kernel': 'poly'}) - -15.355027882506288
OrderedDict({'C': 0.027758673071890616, 'epsilon': 1.0, 'gamma': 0.8504059199222199, 'kernel': 'linear'}) - -16.215074452001577
OrderedDict({'C': 0.02975254083085453, 'epsilon': 1.0, 'gamma': 0.8012394434672894, 'kernel': 'linear'}) - -16.18667546636962
OrderedDict({'C': 0.02798512400891464, 'epsilon': 1.0, 'gamma': 0.8494993845159214, 'kernel': 'linear'}) - -16.21350527045768
OrderedDict({'C': 0.05088923335313745, 'epsilon': 1.0, 'gamma': 0.7622795877115374, 'kernel': 'linear'}) - -15.994395891925478
OrderedDict({'C': 0.028138380903355326, 'epsilon': 1.0, 'gamma': 0.8487865051840315, 'kernel': 'linear'}) - -16.21077209190019
OrderedDict({'C': 100.0, 'epsilon': 0.001, 'gamma': 0.02507871996596573, 'kernel': 'poly'}) - -15.658436393733785
OrderedDict({'C': 0.01, 'epsilon': 0.001, 'gamma': 0.04740102895427505, 'kernel': 'linear'}) - -16.805629138732762
OrderedDict({'C': 0.3715326030191793, 'epsilon': 1.0, 'gamma': 0.43842533105628906, 'kernel': 'linear'}) - -15.265947778679514
OrderedDict({'C': 0.02960612887509438, 'epsilon': 1.0, 'gamma': 0.8342225720355251, 'kernel': 'linear'}) - -16.188908741035807
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.032888722501149485, 'kernel': 'linear'}) - -14.61832558779144
OrderedDict({'C': 100.0, 'epsilon': 0.7649364839489033, 'gamma': 0.0551862078552194, 'kernel': 'rbf'}) - -14.166507896595505
OrderedDict({'C': 100.0, 'epsilon': 0.9969181783146445, 'gamma': 0.05404286121994377, 'kernel': 'rbf'}) - -14.16475684668938
OrderedDict({'C': 100.0, 'epsilon': 0.998847157445789, 'gamma': 0.054080124760750664, 'kernel': 'rbf'}) - -14.16471902446607
OrderedDict({'C': 100.0, 'epsilon': 0.8872518853317036, 'gamma': 0.05426973714932752, 'kernel': 'rbf'}) - -14.165065679119687
OrderedDict({'C': 100.0, 'epsilon': 0.9276732478471624, 'gamma': 0.0540336596999381, 'kernel': 'rbf'}) - -14.165010870598314
OrderedDict({'C': 100.0, 'epsilon': 0.9309436603543126, 'gamma': 0.054319719778779016, 'kernel': 'rbf'}) - -14.164912993813875
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05399213544137125, 'kernel': 'rbf'}) - -14.164771641486382
OrderedDict({'C': 100.0, 'epsilon': 0.8680370635947079, 'gamma': 0.0542518124536181, 'kernel': 'rbf'}) - -14.165096299666052
OrderedDict({'C': 100.0, 'epsilon': 0.9255527964665557, 'gamma': 0.05421910799192686, 'kernel': 'rbf'}) - -14.164984262173732
OrderedDict({'C': 100.0, 'epsilon': 0.8693701508345271, 'gamma': 0.054257785846692726, 'kernel': 'rbf'}) - -14.165109940831888
OrderedDict({'C': 100.0, 'epsilon': 0.9683580248604164, 'gamma': 0.05394224998342403, 'kernel': 'rbf'}) - -14.164789575618764
OrderedDict({'C': 100.0, 'epsilon': 0.8977297553860261, 'gamma': 0.054274635432761655, 'kernel': 'rbf'}) - -14.165077756271625
OrderedDict({'C': 100.0, 'epsilon': 0.8613413915499182, 'gamma': 0.05450801934008419, 'kernel': 'rbf'}) - -14.165089746811432
OrderedDict({'C': 100.0, 'epsilon': 0.9290273000356221, 'gamma': 0.05403959170174077, 'kernel': 'rbf'}) - -14.165002184289483
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05404186679102141, 'kernel': 'rbf'}) - -14.16475143000279
OrderedDict({'C': 100.0, 'epsilon': 0.9153430084339419, 'gamma': 0.05407778197029768, 'kernel': 'rbf'}) - -14.165062317435979
OrderedDict({'C': 100.0, 'epsilon': 0.9525065670913394, 'gamma': 0.05399997428048501, 'kernel': 'rbf'}) - -14.16486394181735
OrderedDict({'C': 100.0, 'epsilon': 0.8764301134346064, 'gamma': 0.05435033989207894, 'kernel': 'rbf'}) - -14.165062450682376
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05394383667678076, 'kernel': 'rbf'}) - -14.164771805266005
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.0541551098765641, 'kernel': 'rbf'}) - -14.164681632600978
OrderedDict({'C': 100.0, 'epsilon': 0.9334571895878692, 'gamma': 0.05397582374007009, 'kernel': 'rbf'}) - -14.164977274340666
OrderedDict({'C': 100.0, 'epsilon': 0.9737471685218549, 'gamma': 0.05399713135503607, 'kernel': 'rbf'}) - -14.164764026671486
OrderedDict({'C': 100.0, 'epsilon': 0.8384926075188575, 'gamma': 0.05455638726154197, 'kernel': 'rbf'}) - -14.165207015179728
OrderedDict({'C': 100.0, 'epsilon': 0.908807786459421, 'gamma': 0.05425825514112044, 'kernel': 'rbf'}) - -14.165076130082173
OrderedDict({'C': 100.0, 'epsilon': 0.9361498811498636, 'gamma': 0.05420494748566475, 'kernel': 'rbf'}) - -14.164904598775115
OrderedDict({'C': 100.0, 'epsilon': 0.9780198941263422, 'gamma': 0.05384028346290291, 'kernel': 'rbf'}) - -14.16481096150016
OrderedDict({'C': 100.0, 'epsilon': 0.9840519562652479, 'gamma': 0.054250257648727075, 'kernel': 'rbf'}) - -14.164640263732597
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05346811199366087, 'kernel': 'rbf'}) - -14.165018887979187
OrderedDict({'C': 100.0, 'epsilon': 0.7526720021328693, 'gamma': 0.05538883385127953, 'kernel': 'rbf'}) - -14.166999427849907
OrderedDict({'C': 100.0, 'epsilon': 0.9083715849110138, 'gamma': 0.05405971733666574, 'kernel': 'rbf'}) - -14.16508894115068
OrderedDict({'C': 100.0, 'epsilon': 0.8958897255293772, 'gamma': 0.053753236070421526, 'kernel': 'rbf'}) - -14.165107276932549
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05373469195172021, 'kernel': 'rbf'}) - -14.16475060903694
OrderedDict({'C': 100.0, 'epsilon': 0.9428143137561673, 'gamma': 0.05344363126285563, 'kernel': 'rbf'}) - -14.165173928187395
OrderedDict({'C': 100.0, 'epsilon': 0.9146016082487411, 'gamma': 0.05508033849903013, 'kernel': 'rbf'}) - -14.164917076490957
OrderedDict({'C': 100.0, 'epsilon': 0.9846423399020967, 'gamma': 0.05392675523429693, 'kernel': 'rbf'}) - -14.164783720720527
OrderedDict({'C': 99.96881155000504, 'epsilon': 0.9010162154731423, 'gamma': 0.054112842299981145, 'kernel': 'rbf'}) - -14.165112731586305
OrderedDict({'C': 100.0, 'epsilon': 0.9751504259618623, 'gamma': 0.05411055503873057, 'kernel': 'rbf'}) - -14.164741511958814
OrderedDict({'C': 100.0, 'epsilon': 0.9997245992493516, 'gamma': 0.053935208728456696, 'kernel': 'rbf'}) - -14.164767871728714
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.053937508971131726, 'kernel': 'rbf'}) - -14.164765676477879
OrderedDict({'C': 100.0, 'epsilon': 0.9178148262868001, 'gamma': 0.053764206875372964, 'kernel': 'rbf'}) - -14.164960149393886
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05405230232306081, 'kernel': 'rbf'}) - -14.164744886418433
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05361020762714307, 'kernel': 'rbf'}) - -14.164822578364427
OrderedDict({'C': 100.0, 'epsilon': 0.9035038622578198, 'gamma': 0.053706125437504935, 'kernel': 'rbf'}) - -14.165056634193274
OrderedDict({'C': 100.0, 'epsilon': 0.8840931991383643, 'gamma': 0.05435944716887357, 'kernel': 'rbf'}) - -14.16505709341656
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05374150374864166, 'kernel': 'rbf'}) - -14.164740946987738
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05391032097333314, 'kernel': 'rbf'}) - -14.164773959662995
OrderedDict({'C': 100.0, 'epsilon': 0.8428314113440847, 'gamma': 0.05470398221327893, 'kernel': 'rbf'}) - -14.165245277158082
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05383413475681781, 'kernel': 'rbf'}) - -14.164758049483009
OrderedDict({'C': 100.0, 'epsilon': 0.9845190488148252, 'gamma': 0.054060820008039225, 'kernel': 'rbf'}) - -14.164782184355596
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054279335409956254, 'kernel': 'rbf'}) - -14.164523300663493
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.053861723814746854, 'kernel': 'rbf'}) - -14.164749281317203
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05399913230158748, 'kernel': 'rbf'}) - -14.164767624036042
OrderedDict({'C': 100.0, 'epsilon': 0.9539038807545278, 'gamma': 0.05459334122349701, 'kernel': 'rbf'}) - -14.164703693277389
OrderedDict({'C': 100.0, 'epsilon': 0.9979824985157821, 'gamma': 0.05395891215247477, 'kernel': 'rbf'}) - -14.164775196556514
OrderedDict({'C': 100.0, 'epsilon': 0.9387403645898651, 'gamma': 0.054403011226744485, 'kernel': 'rbf'}) - -14.164801893874284
OrderedDict({'C': 100.0, 'epsilon': 0.9254582842545934, 'gamma': 0.05453492827261663, 'kernel': 'rbf'}) - -14.164909735441148
OrderedDict({'C': 100.0, 'epsilon': 0.9904328420436206, 'gamma': 0.05401733314059178, 'kernel': 'rbf'}) - -14.164773892502982
OrderedDict({'C': 100.0, 'epsilon': 0.8042638007078485, 'gamma': 0.0547336041461991, 'kernel': 'rbf'}) - -14.165636874827623
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.054656235995800204, 'kernel': 'rbf'}) - -14.164281162352802
OrderedDict({'C': 100.0, 'epsilon': 0.9201686227552178, 'gamma': 0.053919043243892156, 'kernel': 'rbf'}) - -14.164970047740018
OrderedDict({'C': 100.0, 'epsilon': 0.9797474910263673, 'gamma': 0.054071798089073204, 'kernel': 'rbf'}) - -14.164769262036836
OrderedDict({'C': 100.0, 'epsilon': 0.9247629592941452, 'gamma': 0.05359287360179659, 'kernel': 'rbf'}) - -14.165035565667305
OrderedDict({'C': 100.0, 'epsilon': 0.9368492778904274, 'gamma': 0.054420375375493324, 'kernel': 'rbf'}) - -14.16482808538674
OrderedDict({'C': 100.0, 'epsilon': 0.9468999798042429, 'gamma': 0.054065560192102194, 'kernel': 'rbf'}) - -14.164892290040546
OrderedDict({'C': 100.0, 'epsilon': 0.9931490880104482, 'gamma': 0.054194594891764716, 'kernel': 'rbf'}) - -14.164626672399226
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05343923714310233, 'kernel': 'rbf'}) - -14.165070798788747
OrderedDict({'C': 100.0, 'epsilon': 1.0, 'gamma': 0.05394119661820829, 'kernel': 'rbf'}) - -14.164766846780202
